x filter(x) xRef y_RA_100 y_RA_256
77.414345 99.624542 79.171319 78.837116 71.724532
77.759956 99.660156 79.155833 78.826451 71.748108
78.154760 99.693741 79.140354 78.819801 71.773134
78.592328 99.724411 79.124885 78.817549 71.799772
79.065164 99.754150 79.109424 78.820000 71.828152
79.564878 99.779663 79.093971 78.827375 71.858374
80.082397 99.804245 79.078528 78.839801 71.890499
80.608178 99.825623 79.063093 78.857310 71.924552
81.132444 99.844437 79.047668 78.879836 71.960520
81.645418 99.861267 79.032253 78.907218 71.998352
82.137562 99.875961 79.016847 78.939202 72.037958
82.599810 99.887772 79.001450 78.975445 72.079216
83.023783 99.897003 78.986064 79.015528 72.121968
83.401998 99.904694 78.970687 79.058958 72.166030
83.728044 99.909668 78.955321 79.105187 72.211195
83.996740 99.911484 78.939964 79.153618 72.257232
84.204257 99.911911 78.924619 79.203624 72.303900
84.348210 99.909561 78.909284 79.254561 72.350948
84.427716 99.904907 78.893960 79.305780 72.398123
84.443407 99.897736 78.878646 79.356648 72.445175
84.397420 99.888336 78.863344 79.406556 72.491863
84.293331 99.876999 78.848053 79.454940 72.537963
84.136074 99.862213 78.832773 79.501288 72.583268
83.931811 99.846405 78.817505 79.545155 72.627598
83.687780 99.828323 78.802249 79.586171 72.670802
83.412113 99.807449 78.787004 79.624051 72.712760
83.113632 99.783661 78.771771 79.658602 72.753389
82.801636 99.758575 78.756551 79.689721 72.792639
82.485659 99.731277 78.741342 79.717403 72.830503
82.175244 99.700928 78.726146 79.741739 72.867006
81.879697 99.669540 78.710963 79.762906 72.902212
81.607863 99.635559 78.695792 79.781173 72.936218
81.367900 99.598969 78.680635 79.796884 72.969154
81.167083 99.561600 78.665490 79.810450 73.001177
81.011615 99.521515 78.650359 79.822343 73.032468
80.906481 99.478668 78.635240 79.833077 73.063226
80.855319 99.434174 78.620136 79.843198 73.093664
80.860327 99.387787 78.605044 79.853268 73.124002
80.922215 99.339584 78.589967 79.863852 73.154464
81.040178 99.288895 78.574904 79.875499 73.185268
81.211922 99.236374 78.559854 79.888731 73.216622
81.433713 99.181747 78.544819 79.904028 73.248720
81.700473 99.125412 78.529798 79.921814 73.281735
82.005902 99.066849 78.514792 79.942449 73.315813
82.342634 99.007095 78.499800 79.966213 73.351074
82.702415 98.944229 78.484824 79.993304 73.387603
83.076308 98.879852 78.469862 80.023829 73.425450
83.454915 98.813858 78.454915 80.057800 73.464627
83.828602 98.745895 78.439984 80.095135 73.505111
84.187744 98.675140 78.425067 80.135656 73.546840
84.522953 98.603607 78.410167 80.179094 73.589716
84.825319 98.529266 78.395282 80.225096 73.633605
85.086622 98.452972 78.380413 80.273230 73.678343
85.299539 98.374817 78.365560 80.322996 73.723739
85.457823 98.294998 78.350723 80.373836 73.769575
85.556459 98.213669 78.335902 80.425149 73.815617
85.591787 98.129196 78.321098 80.476304 73.861618
85.561593 98.044083 78.306310 80.526653 73.907321
85.465164 97.957275 78.291539 80.575549 73.952469
85.303309 97.867615 78.276785 80.622359 73.996808
85.078338 97.776245 78.262048 80.666477 74.040095
84.794006 97.683365 78.247328 80.707344 74.082103
84.455425 97.589020 78.232626 80.744454 74.122624
84.068937 97.492859 78.217941 80.777369 74.161476
83.641959 97.394806 78.203273 80.805731 74.198510
83.182805 97.295319 78.188623 80.829267 74.233604
82.700480 97.193405 78.173991 80.847794 74.266678
82.204462 97.090240 78.159377 80.861226 74.297685
81.704470 96.985931 78.144781 80.869575 74.326618
81.210228 96.879730 78.130204 80.872948 74.353507
80.731224 96.772400 78.115645 80.871545 74.378420
80.276485 96.662567 78.101105 80.865653 74.401459
79.854350 96.551620 78.086583 80.855640 74.422760
79.472273 96.440018 78.072080 80.841943 74.442484
79.136639 96.325989 78.057596 80.825059 74.460821
78.852610 96.211090 78.043132 80.805530 74.477976
78.624001 96.093948 78.028686 80.783931 74.494172
78.453187 95.976196 78.014261 80.760854 74.509637
78.341050 95.856461 77.999854 80.736896 74.524603
78.286961 95.736237 77.985468 80.712639 74.539300
78.288792 95.614029 77.971101 80.688640 74.553946
78.342981 95.490997 77.956755 80.665416 74.568747
78.444614 95.366409 77.942428 80.643428 74.583887
78.587555 95.240723 77.928122 80.623073 74.599527
78.764600 95.113098 77.913836 80.604672 74.615796
78.967652 94.984772 77.899571 80.588464 74.632796
79.187930 94.855652 77.885327 80.574597 74.650589
79.416189 94.724579 77.871104 80.563128 74.669205
79.642943 94.592117 77.856901 80.554017 74.688634
79.858712 94.459076 77.842720 80.547133 74.708829
80.054252 94.324066 77.828560 80.542253 74.729710
80.220791 94.188644 77.814421 80.539070 74.751159
80.350243 94.051025 77.800304 80.537200 74.773031
80.435417 93.912811 77.786209 80.536193 74.795149
80.470193 93.773743 77.772135 80.535539 74.817318
80.449678 93.633423 77.758084 80.534689 74.839319
80.370329 93.491898 77.744055 80.533062 74.860924
80.230048 93.349091 77.730048 80.530062 74.881898
80.028230 93.204880 77.716063 80.525093 74.902000
79.765789 93.060257 77.702101 80.517575 74.921000
79.445136 92.914764 77.688161 80.506957 74.938672
79.070121 92.767532 77.674245 80.492731 74.954811
78.645946 92.619461 77.660351 80.474446 74.969229
78.179037 92.470917 77.646480 80.451719 74.981767
77.676893 92.321365 77.632633 80.424245 74.992295
77.147902 92.170532 77.618809 80.391806 75.000716
76.601139 92.018982 77.605008 80.354275 75.006967
76.046147 91.867096 77.591232 80.311620 75.011026
75.492703 91.713791 77.577479 80.263908 75.012908
74.950584 91.560516 77.563749 80.211301 75.012665
74.429329 91.405624 77.550044 80.154054 75.010386
73.938004 91.250351 77.536363 80.092509 75.006197
73.484987 91.094452 77.522707 80.027088 75.000255
73.077764 90.937698 77.509074 79.958283 74.992745
72.722743 90.781067 77.495467 79.886644 74.983878
72.425109 90.623367 77.481884 79.812767 74.973883
72.188688 90.464844 77.468326 79.737281 74.963003
72.015867 90.306290 77.454793 79.660831 74.951491
71.907529 90.146652 77.441285 79.584066 74.939600
71.863041 89.986938 77.427802 79.507620 74.927582
71.880269 89.826660 77.414345 79.432102 74.915679
71.955635 89.665604 77.400913 79.358078 74.904116
72.084206 89.504349 77.387507 79.286059 74.893101
72.259821 89.342987 77.374127 79.216492 74.882815
72.475241 89.180878 77.360772 79.149747 74.873410
72.722335 89.018585 77.347444 79.086109 74.865007
72.992281 88.855530 77.334142 79.025775 74.857692
73.275781 88.692383 77.320866 78.968844 74.851513
73.563300 88.529297 77.307617 78.915324 74.846481
73.845297 88.365082 77.294394 78.865125 74.842570
74.112464 88.201233 77.281198 78.818069 74.839718
74.355958 88.036407 77.268028 78.773890 74.837828
74.567620 87.871857 77.254886 78.732244 74.836773
74.740178 87.706726 77.241771 78.692718 74.836395
74.867426 87.541092 77.228683 78.654844 74.836516
74.944381 87.375671 77.215622 78.618107 74.836938
74.967406 87.209717 77.202589 78.581961 74.837447
74.934301 87.043259 77.189583 78.545846 74.837826
74.844358 86.877182 77.176605 78.509198 74.837851
74.698381 86.710617 77.163655 78.471467 74.837307
74.498666 86.544098 77.150733 78.432132 74.835984
74.248946 86.377457 77.137839 78.390714 74.833691
73.954299 86.210587 77.124974 78.346789 74.830255
73.621026 86.043747 77.112136 78.300000 74.825532
73.256494 85.876877 77.099328 78.250064 74.819403
72.868956 85.709915 77.086548 78.196786 74.811784
72.467350 85.543274 77.073796 78.140059 74.802626
72.061074 85.376495 77.061074 78.079871 74.791917
71.659761 85.209656 77.048380 78.016305 74.779682
71.273040 85.042969 77.035716 77.949540 74.765984
70.910295 84.876495 77.023081 77.879845 74.750923
70.580438 84.710236 77.010475 77.807573 74.734632
70.291690 84.544327 76.997899 77.733159 74.717276
70.051374 84.378494 76.985352 77.657101 74.699050
69.865735 84.213486 76.972835 77.579959 74.680170
69.739791 84.047913 76.960349 77.502334 74.660872
69.677202 83.883072 76.947892 77.424857 74.641404
69.680182 83.718353 76.935465 77.348177 74.622025
69.749443 83.554626 76.923068 77.272942 74.602991
69.884178 83.390549 76.910702 77.199786 74.584558
70.082077 83.227234 76.898366 77.129314 74.566970
70.339383 83.064224 76.886061 77.062087 74.550456
70.650987 82.901672 76.873787 76.998610 74.535224
71.010547 82.739609 76.861543 76.939323 74.521456
71.410644 82.577866 76.849331 76.884583 74.509304
71.842967 82.416763 76.837149 76.834666 74.498889
72.298510 82.256271 76.824999 76.789754 74.490294
72.767795 82.095963 76.812880 76.749933 74.483565
73.241104 81.936020 76.800793 76.715192 74.478712
73.708713 81.777115 76.788737 76.685425 74.475704
74.161133 81.618591 76.776713 76.660432 74.474475
74.589340 81.460480 76.764720 76.639926 74.474924
74.984993 81.302673 76.752760 76.623540 74.476916
75.340638 81.145599 76.740831 76.610838 74.480290
75.649892 80.989594 76.728935 76.601324 74.484859
75.907593 80.833527 76.717071 76.594455 74.490416
76.109925 80.677795 76.705240 76.589658 74.496743
76.254514 80.523102 76.693441 76.586340 74.503609
76.340478 80.368927 76.681674 76.583905 74.510784
76.368448 80.215881 76.669941 76.581772 74.518041
76.340549 80.062668 76.658240 76.579384 74.525160
76.260346 79.910889 76.646572 76.576225 74.531938
76.132752 79.759476 76.634937 76.571834 74.538191
75.963903 79.608490 76.623336 76.565815 74.543760
75.761005 79.458466 76.611768 76.557847 74.548515
75.532153 79.309341 76.600233 76.547691 74.552358
75.286129 79.161743 76.588732 76.535201 74.555224
75.032179 79.014236 76.577264 76.520319 74.557087
74.779789 78.867371 76.565831 76.503086 74.557957
74.538439 78.721725 76.554431 76.483634 74.557881
74.317373 78.576996 76.543065 76.462186 74.556941
74.125364 78.433380 76.531733 76.439049 74.555255
73.970497 78.290268 76.520436 76.414608 74.552971
73.859964 78.148590 76.509173 76.389315 74.550264
73.799886 78.007797 76.497944 76.363677 74.547333
73.795156 77.868256 76.486750 76.338246 74.544395
73.849316 77.729324 76.475591 76.313603 74.541680
73.964466 77.591995 76.464466 76.290344 74.539425
74.141209 77.455399 76.453376 76.269066 74.537869
74.378633 77.320038 76.442322 76.250348 74.537247
74.674327 77.185257 76.431302 76.234744 74.537783
75.024441 77.052216 76.420318 76.222761 74.539684
75.423774 76.920441 76.409369 76.214850 74.543137
75.865898 76.789230 76.398455 76.211395 74.548304
76.343317 76.659592 76.387577 76.212702 74.555316
76.847641 76.530869 76.376734 76.218988 74.564270
77.369797 76.403442 76.365928 76.230382 74.575229
77.900242 76.276764 76.355157 76.246915 74.588218
78.429198 76.151718 76.344422 76.268522 74.603222
78.946889 76.027679 76.333723 76.295041 74.620189
79.443776 75.904755 76.323061 76.326216 74.639031
79.910794 75.782913 76.312434 76.361707 74.659624
80.339564 75.662369 76.301845 76.401092 74.681811
80.722602 75.543045 76.291291 76.443879 74.705408
81.053498 75.424782 76.280774 76.489519 74.730205
81.327070 75.307686 76.270294 76.537415 74.755974
81.539489 75.192169 76.259851 76.586941 74.782472
81.688371 75.077042 76.249445 76.637450 74.809449
81.772831 74.963814 76.239075 76.688296 74.836649
81.793504 74.851440 76.228743 76.738842 74.863825
81.752524 74.740334 76.218448 76.788483 74.890734
81.653468 74.630402 76.208190 76.836651 74.917151
81.501271 74.522194 76.197970 76.882835 74.942870
81.302094 74.414833 76.187787 76.926590 74.967710
81.063174 74.308899 76.177642 76.967546 74.991521
80.792644 74.204445 76.167535 77.005419 75.014181
80.499327 74.101028 76.157465 77.040012 75.035608
80.192519 73.999207 76.147434 77.071225 75.055752
79.881757 73.898727 76.137440 77.099052 75.074604
79.576582 73.799652 76.127485 77.123582 75.092189
79.286301 73.701904 76.117567 77.144995 75.108573
79.019759 73.605576 76.107688 77.163557 75.123851
78.785114 73.511124 76.097848 77.179612 75.138153
78.589639 73.417351 76.088046 77.193573 75.151635
78.439539 73.325554 76.078283 77.205909 75.164478
78.339799 73.235146 76.068558 77.217135 75.176882
78.294055 73.146042 76.058872 77.227798 75.189058
78.304508 73.058647 76.049225 77.238459 75.201228
78.371865 72.972725 76.039617 77.249680 75.213613
78.495323 72.888351 76.030048 77.262013 75.226433
78.672586 72.805588 76.020518 77.275980 75.239894
78.899922 72.724426 76.011028 77.292058 75.254191
79.172251 72.644485 76.001577 77.310674 75.269496
79.483275 72.566177 75.992165 77.332185 75.285956
79.825627 72.489067 75.982793 77.356872 75.303689
80.191052 72.413773 75.973461 77.384934 75.322780
80.570615 72.339920 75.964168 77.416475 75.343280
80.954915 72.267616 75.954915 77.451509 75.365200
81.334321 72.196533 75.945702 77.489953 75.388517
81.699205 72.127029 75.936529 77.531628 75.413168
82.040182 72.059143 75.927396 77.576268 75.439055
82.348340 71.992470 75.918304 77.623516 75.466044
82.615460 71.927567 75.909251 77.672941 75.493972
82.834218 71.863922 75.900239 77.724043 75.522645
82.998368 71.801811 75.891268 77.776264 75.551847
83.102894 71.741058 75.882337 77.829003 75.581343
83.144136 71.681976 75.873447 77.881628 75.610885
83.119880 71.623985 75.864597 77.933492 75.640217
83.029413 71.567749 75.855788 77.983946 75.669081
82.873544 71.512787 75.847021 78.032358 75.697224
82.654583 71.459343 75.838294 78.078123 75.724401
82.376286 71.407341 75.829608 78.120679 75.750385
82.043763 71.356834 75.820963 78.159521 75.774968
81.663356 71.307556 75.812360 78.194213 75.797970
81.242484 71.260117 75.803798 78.224394 75.819237
80.789459 71.214134 75.795277 78.249790 75.838652
80.313287 71.169739 75.786798 78.270221 75.856131
79.823445 71.126427 75.778360 78.285599 75.871629
79.329653 71.084892 75.769964 78.295937 75.885137
78.841634 71.044922 75.761610 78.301340 75.896685
78.368877 71.006248 75.753298 78.302008 75.906342
77.920408 70.969452 75.745028 78.298230 75.914210
77.504566 70.934128 75.736799 78.290372 75.920422
77.128806 70.900055 75.728613 78.278871 75.925142
76.799512 70.867905 75.720469 78.264224 75.928558
76.521845 70.837044 75.712367 78.246973 75.930875
76.299622 70.808212 75.704307 78.227692 75.932316
76.135216 70.780739 75.696290 78.206975 75.933108
76.029511 70.754456 75.688315 78.185416 75.933485
75.981876 70.729881 75.680383 78.163598 75.933674
75.990184 70.707130 75.672493 78.142079 75.933895
76.050872 70.685638 75.664646 78.121374 75.934352
76.159028 70.666031 75.656842 78.101945 75.935229
76.308515 70.647499 75.649081 78.084188 75.936688
76.492126 70.630531 75.641363 78.068426 75.938857
76.701768 70.615173 75.633688 78.054894 75.941837
76.928659 70.601242 75.626056 78.043743 75.945692
77.163552 70.589249 75.618467 78.035029 75.950449
77.396963 70.578011 75.610921 78.028711 75.956100
77.619410 70.568291 75.603418 78.024659 75.962597
77.821652 70.560028 75.595959 78.022649 75.969859
77.994914 70.553482 75.588544 78.022374 75.977769
78.131111 70.547661 75.581172 78.023451 75.986181
78.223052 70.544106 75.573843 78.025427 75.994919
78.264617 70.541496 75.566559 78.027795 76.003785
78.250912 70.539940 75.559318 78.030004 76.012563
78.178395 70.539970 75.552121 78.031473 76.021023
78.044967 70.541153 75.544967 78.031607 76.028929
77.850025 70.543846 75.537858 78.029809 76.036043
77.594482 70.547928 75.530793 78.025499 76.042130
77.280747 70.553032 75.523772 78.018125 76.046969
76.912671 70.559998 75.516795 78.007180 76.050350
76.495457 70.567596 75.509862 77.992213 76.052089
76.035530 70.576881 75.502974 77.972840 76.052024
75.540390 70.587479 75.496130 77.948756 76.050026
75.018423 70.598969 75.489330 77.919743 76.045996
74.478706 70.612114 75.482575 77.885673 76.039874
73.930780 70.626343 75.475865 77.846516 76.031635
73.384423 70.642342 75.469199 77.802336 76.021294
72.849413 70.659439 75.462578 77.753298 76.008904
72.335286 70.677826 75.456002 77.699654 75.994554
71.851111 70.697639 75.449470 77.641748 75.978369
71.405264 70.718353 75.442984 77.580000 75.960505
71.005231 70.740944 75.436542 77.514904 75.941149
70.657422 70.764297 75.430146 77.447008 75.920509
70.367019 70.788979 75.423794 77.376909 75.898816
70.137850 70.815430 75.417488 77.305235 75.876312
69.972301 70.843140 75.411227 77.232632 75.853249
69.871255 70.871544 75.405011 77.159747 75.829882
69.834080 70.901672 75.398841 77.087215 75.806461
69.858640 70.932648 75.392716 77.015645 75.783227
69.941358 70.965424 75.386636 76.945603 75.760408
70.077301 70.998840 75.380602 76.877600 75.738208
70.260308 71.033501 75.374614 76.812082 75.716810
70.483140 71.069794 75.368671 76.749419 75.696366
70.737666 71.106758 75.362774 76.689897 75.676996
71.015062 71.145287 75.356923 76.633710 75.658785
71.306033 71.184731 75.351118 76.580961 75.641782
71.601041 71.225220 75.345358 76.531655 75.625998
71.890547 71.266487 75.339644 76.485704 75.611407
72.165243 71.309288 75.333977 76.442927 75.597945
72.416285 71.352776 75.328355 76.403059 75.585517
72.635514 71.397240 75.322780 76.365757 75.573993
72.815658 71.442993 75.317251 76.330607 75.563219
72.950511 71.489120 75.311768 76.297141 75.553013
73.035090 71.536949 75.306331 76.264843 75.543177
73.065757 71.585213 75.300940 76.233169 75.533500
73.040314 71.634392 75.295596 76.201557 75.523761
72.958051 71.684540 75.290298 76.169443 75.513738
72.819773 71.735603 75.285047 76.136278 75.503215
72.627775 71.787811 75.279843 76.101540 75.491983
72.385791 71.840607 75.274685 76.064750 75.479849
72.098898 71.894440 75.269573 76.025485 75.466642
71.773398 71.948959 75.264508 75.983385 75.452216
71.416657 72.004440 75.259490 75.938170 75.436452
71.036928 72.060394 75.254519 75.889642 75.419266
70.643148 72.117294 75.249595 75.837697 75.400609
70.244717 72.175323 75.244717 75.782321 75.380469
69.851268 72.234009 75.239887 75.723598 75.358871
69.472427 72.293671 75.235103 75.661705 75.335877
69.117581 72.354233 75.230367 75.596912 75.311587
68.795641 72.415527 75.225677 75.529572 75.286134
