Freq Amp Phase Re(H) Im(H) GroupDelay PhaseDelay 20Log10(Amp)
3.850000e+003 1.307076e-003 4.015354e-003 1.307065e-003 5.248357e-006 3.815493e-006 1.659905e-007 -5.767399e+001
3.851000e+003 1.307076e-003 4.011539e-003 1.307066e-003 5.243373e-006 3.814588e-006 1.657897e-007 -5.767398e+001
3.852000e+003 1.307077e-003 4.007726e-003 1.307066e-003 5.238390e-006 3.813683e-006 1.655891e-007 -5.767398e+001
3.853000e+003 1.307077e-003 4.003913e-003 1.307066e-003 5.233408e-006 3.812779e-006 1.653887e-007 -5.767398e+001
3.854000e+003 1.307077e-003 4.000101e-003 1.307067e-003 5.228428e-006 3.811877e-006 1.651883e-007 -5.767397e+001
3.855000e+003 1.307078e-003 3.996290e-003 1.307067e-003 5.223448e-006 3.810975e-006 1.649881e-007 -5.767397e+001
3.856000e+003 1.307078e-003 3.992480e-003 1.307068e-003 5.218470e-006 3.810075e-006 1.647881e-007 -5.767397e+001
3.857000e+003 1.307079e-003 3.988671e-003 1.307068e-003 5.213493e-006 3.809175e-006 1.645882e-007 -5.767397e+001
3.858000e+003 1.307079e-003 3.984863e-003 1.307069e-003 5.208517e-006 3.808277e-006 1.643884e-007 -5.767396e+001
3.859000e+003 1.307079e-003 3.981055e-003 1.307069e-003 5.203542e-006 3.807380e-006 1.641888e-007 -5.767396e+001
3.860000e+003 1.307080e-003 3.977249e-003 1.307070e-003 5.198568e-006 3.806483e-006 1.639893e-007 -5.767396e+001
3.861000e+003 1.307080e-003 3.973443e-003 1.307070e-003 5.193596e-006 3.805588e-006 1.637900e-007 -5.767395e+001
3.862000e+003 1.307081e-003 3.969638e-003 1.307070e-003 5.188624e-006 3.804694e-006 1.635908e-007 -5.767395e+001
3.863000e+003 1.307081e-003 3.965835e-003 1.307071e-003 5.183654e-006 3.803801e-006 1.633917e-007 -5.767395e+001
3.864000e+003 1.307082e-003 3.962032e-003 1.307071e-003 5.178685e-006 3.802909e-006 1.631928e-007 -5.767395e+001
3.865000e+003 1.307082e-003 3.958230e-003 1.307072e-003 5.173717e-006 3.802019e-006 1.629940e-007 -5.767394e+001
3.866000e+003 1.307082e-003 3.954429e-003 1.307072e-003 5.168751e-006 3.801129e-006 1.627954e-007 -5.767394e+001
3.867000e+003 1.307083e-003 3.950628e-003 1.307073e-003 5.163785e-006 3.800240e-006 1.625969e-007 -5.767394e+001
3.868000e+003 1.307083e-003 3.946829e-003 1.307073e-003 5.158821e-006 3.799352e-006 1.623985e-007 -5.767393e+001
3.869000e+003 1.307084e-003 3.943030e-003 1.307074e-003 5.153857e-006 3.798466e-006 1.622003e-007 -5.767393e+001
3.870000e+003 1.307084e-003 3.939233e-003 1.307074e-003 5.148895e-006 3.797580e-006 1.620022e-007 -5.767393e+001
3.871000e+003 1.307085e-003 3.935436e-003 1.307074e-003 5.143934e-006 3.796696e-006 1.618042e-007 -5.767393e+001
3.872000e+003 1.307085e-003 3.931640e-003 1.307075e-003 5.138975e-006 3.795812e-006 1.616064e-007 -5.767392e+001
3.873000e+003 1.307085e-003 3.927845e-003 1.307075e-003 5.134016e-006 3.794930e-006 1.614087e-007 -5.767392e+001
3.874000e+003 1.307086e-003 3.924051e-003 1.307076e-003 5.129059e-006 3.794049e-006 1.612112e-007 -5.767392e+001
3.875000e+003 1.307086e-003 3.920258e-003 1.307076e-003 5.124102e-006 3.793169e-006 1.610138e-007 -5.767392e+001
3.876000e+003 1.307087e-003 3.916466e-003 1.307077e-003 5.119147e-006 3.792289e-006 1.608165e-007 -5.767391e+001
3.877000e+003 1.307087e-003 3.912675e-003 1.307077e-003 5.114193e-006 3.791411e-006 1.606194e-007 -5.767391e+001
3.878000e+003 1.307087e-003 3.908884e-003 1.307077e-003 5.109240e-006 3.790534e-006 1.604224e-007 -5.767391e+001
3.879000e+003 1.307088e-003 3.905094e-003 1.307078e-003 5.104288e-006 3.789658e-006 1.602256e-007 -5.767390e+001
3.880000e+003 1.307088e-003 3.901306e-003 1.307078e-003 5.099338e-006 3.788783e-006 1.600289e-007 -5.767390e+001
3.881000e+003 1.307089e-003 3.897518e-003 1.307079e-003 5.094388e-006 3.787909e-006 1.598323e-007 -5.767390e+001
3.882000e+003 1.307089e-003 3.893731e-003 1.307079e-003 5.089440e-006 3.787036e-006 1.596359e-007 -5.767390e+001
3.883000e+003 1.307089e-003 3.889944e-003 1.307080e-003 5.084493e-006 3.786164e-006 1.594396e-007 -5.767389e+001
3.884000e+003 1.307090e-003 3.886159e-003 1.307080e-003 5.079547e-006 3.785294e-006 1.592434e-007 -5.767389e+001
3.885000e+003 1.307090e-003 3.882375e-003 1.307080e-003 5.074602e-006 3.784424e-006 1.590474e-007 -5.767389e+001
3.886000e+003 1.307091e-003 3.878591e-003 1.307081e-003 5.069658e-006 3.783555e-006 1.588515e-007 -5.767389e+001
3.887000e+003 1.307091e-003 3.874808e-003 1.307081e-003 5.064715e-006 3.782688e-006 1.586558e-007 -5.767388e+001
3.888000e+003 1.307092e-003 3.871027e-003 1.307082e-003 5.059774e-006 3.781821e-006 1.584601e-007 -5.767388e+001
3.889000e+003 1.307092e-003 3.867246e-003 1.307082e-003 5.054833e-006 3.780955e-006 1.582647e-007 -5.767388e+001
3.890000e+003 1.307092e-003 3.863466e-003 1.307083e-003 5.049894e-006 3.780091e-006 1.580693e-007 -5.767387e+001
3.891000e+003 1.307093e-003 3.859686e-003 1.307083e-003 5.044956e-006 3.779227e-006 1.578741e-007 -5.767387e+001
3.892000e+003 1.307093e-003 3.855908e-003 1.307083e-003 5.040019e-006 3.778365e-006 1.576790e-007 -5.767387e+001
3.893000e+003 1.307094e-003 3.852131e-003 1.307084e-003 5.035083e-006 3.777504e-006 1.574841e-007 -5.767387e+001
3.894000e+003 1.307094e-003 3.848354e-003 1.307084e-003 5.030148e-006 3.776643e-006 1.572893e-007 -5.767386e+001
3.895000e+003 1.307094e-003 3.844578e-003 1.307085e-003 5.025214e-006 3.775784e-006 1.570946e-007 -5.767386e+001
3.896000e+003 1.307095e-003 3.840803e-003 1.307085e-003 5.020281e-006 3.774926e-006 1.569001e-007 -5.767386e+001
3.897000e+003 1.307095e-003 3.837029e-003 1.307086e-003 5.015350e-006 3.774068e-006 1.567057e-007 -5.767386e+001
3.898000e+003 1.307096e-003 3.833256e-003 1.307086e-003 5.010420e-006 3.773212e-006 1.565114e-007 -5.767385e+001
3.899000e+003 1.307096e-003 3.829484e-003 1.307086e-003 5.005490e-006 3.772357e-006 1.563173e-007 -5.767385e+001
3.900000e+003 1.307096e-003 3.825712e-003 1.307087e-003 5.000562e-006 3.771503e-006 1.561233e-007 -5.767385e+001
3.901000e+003 1.307097e-003 3.821941e-003 1.307087e-003 4.995635e-006 3.770650e-006 1.559295e-007 -5.767384e+001
3.902000e+003 1.307097e-003 3.818172e-003 1.307088e-003 4.990709e-006 3.769798e-006 1.557357e-007 -5.767384e+001
3.903000e+003 1.307098e-003 3.814403e-003 1.307088e-003 4.985784e-006 3.768947e-006 1.555422e-007 -5.767384e+001
3.904000e+003 1.307098e-003 3.810635e-003 1.307089e-003 4.980861e-006 3.768097e-006 1.553487e-007 -5.767384e+001
3.905000e+003 1.307098e-003 3.806867e-003 1.307089e-003 4.975938e-006 3.767248e-006 1.551554e-007 -5.767383e+001
3.906000e+003 1.307099e-003 3.803101e-003 1.307089e-003 4.971017e-006 3.766400e-006 1.549622e-007 -5.767383e+001
3.907000e+003 1.307099e-003 3.799335e-003 1.307090e-003 4.966096e-006 3.765553e-006 1.547691e-007 -5.767383e+001
3.908000e+003 1.307100e-003 3.795571e-003 1.307090e-003 4.961177e-006 3.764707e-006 1.545762e-007 -5.767383e+001
3.909000e+003 1.307100e-003 3.791807e-003 1.307091e-003 4.956259e-006 3.763862e-006 1.543834e-007 -5.767382e+001
3.910000e+003 1.307100e-003 3.788044e-003 1.307091e-003 4.951342e-006 3.763019e-006 1.541908e-007 -5.767382e+001
3.911000e+003 1.307101e-003 3.784282e-003 1.307091e-003 4.946426e-006 3.762176e-006 1.539982e-007 -5.767382e+001
3.912000e+003 1.307101e-003 3.780520e-003 1.307092e-003 4.941511e-006 3.761334e-006 1.538058e-007 -5.767382e+001
3.913000e+003 1.307102e-003 3.776760e-003 1.307092e-003 4.936597e-006 3.760493e-006 1.536136e-007 -5.767381e+001
3.914000e+003 1.307102e-003 3.773000e-003 1.307093e-003 4.931684e-006 3.759654e-006 1.534215e-007 -5.767381e+001
3.915000e+003 1.307102e-003 3.769241e-003 1.307093e-003 4.926773e-006 3.758815e-006 1.532295e-007 -5.767381e+001
3.916000e+003 1.307103e-003 3.765483e-003 1.307094e-003 4.921862e-006 3.757977e-006 1.530376e-007 -5.767381e+001
3.917000e+003 1.307103e-003 3.761726e-003 1.307094e-003 4.916953e-006 3.757140e-006 1.528459e-007 -5.767380e+001
3.918000e+003 1.307104e-003 3.757970e-003 1.307094e-003 4.912044e-006 3.756305e-006 1.526543e-007 -5.767380e+001
3.919000e+003 1.307104e-003 3.754214e-003 1.307095e-003 4.907137e-006 3.755470e-006 1.524628e-007 -5.767380e+001
3.920000e+003 1.307104e-003 3.750460e-003 1.307095e-003 4.902231e-006 3.754637e-006 1.522715e-007 -5.767379e+001
3.921000e+003 1.307105e-003 3.746706e-003 1.307096e-003 4.897326e-006 3.753804e-006 1.520803e-007 -5.767379e+001
3.922000e+003 1.307105e-003 3.742953e-003 1.307096e-003 4.892422e-006 3.752973e-006 1.518892e-007 -5.767379e+001
3.923000e+003 1.307106e-003 3.739201e-003 1.307096e-003 4.887519e-006 3.752142e-006 1.516983e-007 -5.767379e+001
3.924000e+003 1.307106e-003 3.735450e-003 1.307097e-003 4.882617e-006 3.751312e-006 1.515075e-007 -5.767378e+001
3.925000e+003 1.307106e-003 3.731699e-003 1.307097e-003 4.877716e-006 3.750484e-006 1.513168e-007 -5.767378e+001
3.926000e+003 1.307107e-003 3.727949e-003 1.307098e-003 4.872816e-006 3.749656e-006 1.511262e-007 -5.767378e+001
3.927000e+003 1.307107e-003 3.724201e-003 1.307098e-003 4.867918e-006 3.748830e-006 1.509358e-007 -5.767378e+001
3.928000e+003 1.307107e-003 3.720453e-003 1.307098e-003 4.863020e-006 3.748005e-006 1.507455e-007 -5.767377e+001
3.929000e+003 1.307108e-003 3.716705e-003 1.307099e-003 4.858124e-006 3.747180e-006 1.505554e-007 -5.767377e+001
3.930000e+003 1.307108e-003 3.712959e-003 1.307099e-003 4.853228e-006 3.746357e-006 1.503653e-007 -5.767377e+001
3.931000e+003 1.307109e-003 3.709213e-003 1.307100e-003 4.848334e-006 3.745534e-006 1.501754e-007 -5.767377e+001
3.932000e+003 1.307109e-003 3.705469e-003 1.307100e-003 4.843441e-006 3.744713e-006 1.499857e-007 -5.767376e+001
3.933000e+003 1.307109e-003 3.701725e-003 1.307100e-003 4.838548e-006 3.743892e-006 1.497960e-007 -5.767376e+001
3.934000e+003 1.307110e-003 3.697982e-003 1.307101e-003 4.833657e-006 3.743073e-006 1.496065e-007 -5.767376e+001
3.935000e+003 1.307110e-003 3.694240e-003 1.307101e-003 4.828767e-006 3.742255e-006 1.494171e-007 -5.767376e+001
3.936000e+003 1.307111e-003 3.690498e-003 1.307102e-003 4.823878e-006 3.741437e-006 1.492279e-007 -5.767375e+001
3.937000e+003 1.307111e-003 3.686757e-003 1.307102e-003 4.818990e-006 3.740621e-006 1.490388e-007 -5.767375e+001
3.938000e+003 1.307111e-003 3.683018e-003 1.307102e-003 4.814103e-006 3.739805e-006 1.488498e-007 -5.767375e+001
3.939000e+003 1.307112e-003 3.679279e-003 1.307103e-003 4.809217e-006 3.738991e-006 1.486609e-007 -5.767375e+001
3.940000e+003 1.307112e-003 3.675541e-003 1.307103e-003 4.804333e-006 3.738178e-006 1.484722e-007 -5.767374e+001
3.941000e+003 1.307112e-003 3.671803e-003 1.307104e-003 4.799449e-006 3.737365e-006 1.482836e-007 -5.767374e+001
3.942000e+003 1.307113e-003 3.668067e-003 1.307104e-003 4.794566e-006 3.736554e-006 1.480951e-007 -5.767374e+001
3.943000e+003 1.307113e-003 3.664331e-003 1.307104e-003 4.789685e-006 3.735744e-006 1.479068e-007 -5.767374e+001
3.944000e+003 1.307114e-003 3.660596e-003 1.307105e-003 4.784804e-006 3.734934e-006 1.477185e-007 -5.767373e+001
3.945000e+003 1.307114e-003 3.656862e-003 1.307105e-003 4.779925e-006 3.734126e-006 1.475305e-007 -5.767373e+001
3.946000e+003 1.307114e-003 3.653128e-003 1.307106e-003 4.775046e-006 3.733319e-006 1.473425e-007 -5.767373e+001
3.947000e+003 1.307115e-003 3.649396e-003 1.307106e-003 4.770169e-006 3.732512e-006 1.471547e-007 -5.767373e+001
3.948000e+003 1.307115e-003 3.645664e-003 1.307106e-003 4.765292e-006 3.731707e-006 1.469669e-007 -5.767372e+001
3.949000e+003 1.307116e-003 3.641933e-003 1.307107e-003 4.760417e-006 3.730902e-006 1.467794e-007 -5.767372e+001
3.950000e+003 1.307116e-003 3.638203e-003 1.307107e-003 4.755543e-006 3.730099e-006 1.465919e-007 -5.767372e+001
3.951000e+003 1.307116e-003 3.634474e-003 1.307108e-003 4.750670e-006 3.729297e-006 1.464046e-007 -5.767372e+001
3.952000e+003 1.307117e-003 3.630745e-003 1.307108e-003 4.745797e-006 3.728495e-006 1.462174e-007 -5.767371e+001
3.953000e+003 1.307117e-003 3.627018e-003 1.307108e-003 4.740926e-006 3.727695e-006 1.460303e-007 -5.767371e+001
3.954000e+003 1.307117e-003 3.623291e-003 1.307109e-003 4.736056e-006 3.726896e-006 1.458434e-007 -5.767371e+001
3.955000e+003 1.307118e-003 3.619565e-003 1.307109e-003 4.731187e-006 3.726097e-006 1.456565e-007 -5.767371e+001
3.956000e+003 1.307118e-003 3.615839e-003 1.307110e-003 4.726319e-006 3.725300e-006 1.454698e-007 -5.767370e+001
3.957000e+003 1.307119e-003 3.612115e-003 1.307110e-003 4.721452e-006 3.724503e-006 1.452833e-007 -5.767370e+001
3.958000e+003 1.307119e-003 3.608391e-003 1.307110e-003 4.716586e-006 3.723708e-006 1.450968e-007 -5.767370e+001
3.959000e+003 1.307119e-003 3.604668e-003 1.307111e-003 4.711721e-006 3.722913e-006 1.449105e-007 -5.767370e+001
3.960000e+003 1.307120e-003 3.600946e-003 1.307111e-003 4.706857e-006 3.722120e-006 1.447243e-007 -5.767369e+001
3.961000e+003 1.307120e-003 3.597225e-003 1.307112e-003 4.701995e-006 3.721328e-006 1.445383e-007 -5.767369e+001
3.962000e+003 1.307120e-003 3.593504e-003 1.307112e-003 4.697133e-006 3.720536e-006 1.443523e-007 -5.767369e+001
3.963000e+003 1.307121e-003 3.589785e-003 1.307112e-003 4.692272e-006 3.719746e-006 1.441665e-007 -5.767369e+001
3.964000e+003 1.307121e-003 3.586066e-003 1.307113e-003 4.687412e-006 3.718956e-006 1.439808e-007 -5.767368e+001
3.965000e+003 1.307122e-003 3.582347e-003 1.307113e-003 4.682554e-006 3.718168e-006 1.437953e-007 -5.767368e+001
3.966000e+003 1.307122e-003 3.578630e-003 1.307114e-003 4.677696e-006 3.717380e-006 1.436099e-007 -5.767368e+001
3.967000e+003 1.307122e-003 3.574914e-003 1.307114e-003 4.672839e-006 3.716593e-006 1.434245e-007 -5.767368e+001
3.968000e+003 1.307123e-003 3.571198e-003 1.307114e-003 4.667984e-006 3.715808e-006 1.432394e-007 -5.767367e+001
3.969000e+003 1.307123e-003 3.567483e-003 1.307115e-003 4.663129e-006 3.715023e-006 1.430543e-007 -5.767367e+001
3.970000e+003 1.307123e-003 3.563768e-003 1.307115e-003 4.658275e-006 3.714240e-006 1.428694e-007 -5.767367e+001
3.971000e+003 1.307124e-003 3.560055e-003 1.307115e-003 4.653423e-006 3.713457e-006 1.426845e-007 -5.767367e+001
3.972000e+003 1.307124e-003 3.556342e-003 1.307116e-003 4.648571e-006 3.712675e-006 1.424999e-007 -5.767366e+001
3.973000e+003 1.307125e-003 3.552630e-003 1.307116e-003 4.643720e-006 3.711895e-006 1.423153e-007 -5.767366e+001
3.974000e+003 1.307125e-003 3.548919e-003 1.307117e-003 4.638871e-006 3.711115e-006 1.421309e-007 -5.767366e+001
3.975000e+003 1.307125e-003 3.545209e-003 1.307117e-003 4.634022e-006 3.710336e-006 1.419465e-007 -5.767366e+001
3.976000e+003 1.307126e-003 3.541499e-003 1.307117e-003 4.629175e-006 3.709559e-006 1.417624e-007 -5.767365e+001
3.977000e+003 1.307126e-003 3.537791e-003 1.307118e-003 4.624328e-006 3.708782e-006 1.415783e-007 -5.767365e+001
3.978000e+003 1.307126e-003 3.534083e-003 1.307118e-003 4.619483e-006 3.708006e-006 1.413943e-007 -5.767365e+001
3.979000e+003 1.307127e-003 3.530375e-003 1.307119e-003 4.614638e-006 3.707231e-006 1.412105e-007 -5.767365e+001
3.980000e+003 1.307127e-003 3.526669e-003 1.307119e-003 4.609795e-006 3.706458e-006 1.410268e-007 -5.767364e+001
3.981000e+003 1.307127e-003 3.522963e-003 1.307119e-003 4.604952e-006 3.705685e-006 1.408433e-007 -5.767364e+001
3.982000e+003 1.307128e-003 3.519258e-003 1.307120e-003 4.600111e-006 3.704913e-006 1.406598e-007 -5.767364e+001
3.983000e+003 1.307128e-003 3.515554e-003 1.307120e-003 4.595270e-006 3.704142e-006 1.404765e-007 -5.767364e+001
3.984000e+003 1.307129e-003 3.511851e-003 1.307120e-003 4.590431e-006 3.703372e-006 1.402933e-007 -5.767363e+001
3.985000e+003 1.307129e-003 3.508148e-003 1.307121e-003 4.585592e-006 3.702603e-006 1.401102e-007 -5.767363e+001
3.986000e+003 1.307129e-003 3.504446e-003 1.307121e-003 4.580755e-006 3.701835e-006 1.399272e-007 -5.767363e+001
3.987000e+003 1.307130e-003 3.500745e-003 1.307122e-003 4.575918e-006 3.701068e-006 1.397444e-007 -5.767363e+001
3.988000e+003 1.307130e-003 3.497045e-003 1.307122e-003 4.571083e-006 3.700302e-006 1.395617e-007 -5.767362e+001
3.989000e+003 1.307130e-003 3.493345e-003 1.307122e-003 4.566249e-006 3.699537e-006 1.393791e-007 -5.767362e+001
3.990000e+003 1.307131e-003 3.489647e-003 1.307123e-003 4.561415e-006 3.698773e-006 1.391966e-007 -5.767362e+001
3.991000e+003 1.307131e-003 3.485949e-003 1.307123e-003 4.556583e-006 3.698010e-006 1.390143e-007 -5.767362e+001
3.992000e+003 1.307131e-003 3.482251e-003 1.307123e-003 4.551751e-006 3.697247e-006 1.388320e-007 -5.767362e+001
3.993000e+003 1.307132e-003 3.478555e-003 1.307124e-003 4.546921e-006 3.696486e-006 1.386499e-007 -5.767361e+001
3.994000e+003 1.307132e-003 3.474859e-003 1.307124e-003 4.542091e-006 3.695726e-006 1.384680e-007 -5.767361e+001
3.995000e+003 1.307132e-003 3.471164e-003 1.307125e-003 4.537262e-006 3.694967e-006 1.382861e-007 -5.767361e+001
3.996000e+003 1.307133e-003 3.467470e-003 1.307125e-003 4.532435e-006 3.694208e-006 1.381044e-007 -5.767361e+001
3.997000e+003 1.307133e-003 3.463777e-003 1.307125e-003 4.527608e-006 3.693451e-006 1.379227e-007 -5.767360e+001
3.998000e+003 1.307134e-003 3.460084e-003 1.307126e-003 4.522783e-006 3.692695e-006 1.377412e-007 -5.767360e+001
3.999000e+003 1.307134e-003 3.456392e-003 1.307126e-003 4.517958e-006 3.691939e-006 1.375599e-007 -5.767360e+001
4.000000e+003 1.307134e-003 3.452701e-003 1.307126e-003 4.513135e-006 3.691185e-006 1.373786e-007 -5.767360e+001
4.001000e+003 1.307135e-003 3.449010e-003 1.307127e-003 4.508312e-006 3.690431e-006 1.371975e-007 -5.767359e+001
4.002000e+003 1.307135e-003 3.445321e-003 1.307127e-003 4.503490e-006 3.689678e-006 1.370164e-007 -5.767359e+001
4.003000e+003 1.307135e-003 3.441632e-003 1.307128e-003 4.498670e-006 3.688927e-006 1.368355e-007 -5.767359e+001
4.004000e+003 1.307136e-003 3.437944e-003 1.307128e-003 4.493850e-006 3.688176e-006 1.366548e-007 -5.767359e+001
4.005000e+003 1.307136e-003 3.434256e-003 1.307128e-003 4.489031e-006 3.687427e-006 1.364741e-007 -5.767358e+001
4.006000e+003 1.307136e-003 3.430569e-003 1.307129e-003 4.484213e-006 3.686678e-006 1.362936e-007 -5.767358e+001
4.007000e+003 1.307137e-003 3.426884e-003 1.307129e-003 4.479397e-006 3.685930e-006 1.361132e-007 -5.767358e+001
4.008000e+003 1.307137e-003 3.423198e-003 1.307129e-003 4.474581e-006 3.685183e-006 1.359329e-007 -5.767358e+001
4.009000e+003 1.307137e-003 3.419514e-003 1.307130e-003 4.469766e-006 3.684437e-006 1.357527e-007 -5.767357e+001
4.010000e+003 1.307138e-003 3.415830e-003 1.307130e-003 4.464952e-006 3.683692e-006 1.355726e-007 -5.767357e+001
4.011000e+003 1.307138e-003 3.412147e-003 1.307131e-003 4.460139e-006 3.682948e-006 1.353927e-007 -5.767357e+001
4.012000e+003 1.307138e-003 3.408465e-003 1.307131e-003 4.455327e-006 3.682205e-006 1.352129e-007 -5.767357e+001
4.013000e+003 1.307139e-003 3.404784e-003 1.307131e-003 4.450516e-006 3.681463e-006 1.350332e-007 -5.767357e+001
4.014000e+003 1.307139e-003 3.401103e-003 1.307132e-003 4.445706e-006 3.680722e-006 1.348536e-007 -5.767356e+001
4.015000e+003 1.307140e-003 3.397423e-003 1.307132e-003 4.440897e-006 3.679982e-006 1.346741e-007 -5.767356e+001
4.016000e+003 1.307140e-003 3.393744e-003 1.307132e-003 4.436089e-006 3.679243e-006 1.344948e-007 -5.767356e+001
4.017000e+003 1.307140e-003 3.390065e-003 1.307133e-003 4.431282e-006 3.678505e-006 1.343156e-007 -5.767356e+001
4.018000e+003 1.307141e-003 3.386387e-003 1.307133e-003 4.426476e-006 3.677767e-006 1.341365e-007 -5.767355e+001
4.019000e+003 1.307141e-003 3.382710e-003 1.307133e-003 4.421671e-006 3.677031e-006 1.339575e-007 -5.767355e+001
4.020000e+003 1.307141e-003 3.379034e-003 1.307134e-003 4.416867e-006 3.676296e-006 1.337786e-007 -5.767355e+001
4.021000e+003 1.307142e-003 3.375358e-003 1.307134e-003 4.412063e-006 3.675561e-006 1.335998e-007 -5.767355e+001
4.022000e+003 1.307142e-003 3.371684e-003 1.307135e-003 4.407261e-006 3.674828e-006 1.334212e-007 -5.767354e+001
4.023000e+003 1.307142e-003 3.368010e-003 1.307135e-003 4.402460e-006 3.674095e-006 1.332427e-007 -5.767354e+001
4.024000e+003 1.307143e-003 3.364336e-003 1.307135e-003 4.397659e-006 3.673363e-006 1.330643e-007 -5.767354e+001
4.025000e+003 1.307143e-003 3.360664e-003 1.307136e-003 4.392860e-006 3.672633e-006 1.328860e-007 -5.767354e+001
4.026000e+003 1.307143e-003 3.356992e-003 1.307136e-003 4.388061e-006 3.671903e-006 1.327079e-007 -5.767354e+001
4.027000e+003 1.307144e-003 3.353321e-003 1.307136e-003 4.383264e-006 3.671174e-006 1.325298e-007 -5.767353e+001
4.028000e+003 1.307144e-003 3.349650e-003 1.307137e-003 4.378467e-006 3.670446e-006 1.323519e-007 -5.767353e+001
4.029000e+003 1.307144e-003 3.345980e-003 1.307137e-003 4.373671e-006 3.669719e-006 1.321741e-007 -5.767353e+001
4.030000e+003 1.307145e-003 3.342311e-003 1.307137e-003 4.368877e-006 3.668993e-006 1.319964e-007 -5.767353e+001
4.031000e+003 1.307145e-003 3.338643e-003 1.307138e-003 4.364083e-006 3.668268e-006 1.318188e-007 -5.767352e+001
4.032000e+003 1.307145e-003 3.334976e-003 1.307138e-003 4.359290e-006 3.667544e-006 1.316413e-007 -5.767352e+001
4.033000e+003 1.307146e-003 3.331309e-003 1.307138e-003 4.354498e-006 3.666821e-006 1.314640e-007 -5.767352e+001
4.034000e+003 1.307146e-003 3.327643e-003 1.307139e-003 4.349707e-006 3.666099e-006 1.312868e-007 -5.767352e+001
4.035000e+003 1.307146e-003 3.323977e-003 1.307139e-003 4.344917e-006 3.665377e-006 1.311096e-007 -5.767352e+001
4.036000e+003 1.307147e-003 3.320313e-003 1.307140e-003 4.340128e-006 3.664657e-006 1.309326e-007 -5.767351e+001
4.037000e+003 1.307147e-003 3.316649e-003 1.307140e-003 4.335340e-006 3.663938e-006 1.307558e-007 -5.767351e+001
4.038000e+003 1.307147e-003 3.312985e-003 1.307140e-003 4.330553e-006 3.663219e-006 1.305790e-007 -5.767351e+001
4.039000e+003 1.307148e-003 3.309323e-003 1.307141e-003 4.325766e-006 3.662502e-006 1.304024e-007 -5.767351e+001
4.040000e+003 1.307148e-003 3.305661e-003 1.307141e-003 4.320981e-006 3.661785e-006 1.302258e-007 -5.767350e+001
4.041000e+003 1.307148e-003 3.302000e-003 1.307141e-003 4.316196e-006 3.661069e-006 1.300494e-007 -5.767350e+001
4.042000e+003 1.307149e-003 3.298340e-003 1.307142e-003 4.311413e-006 3.660354e-006 1.298731e-007 -5.767350e+001
4.043000e+003 1.307149e-003 3.294680e-003 1.307142e-003 4.306630e-006 3.659641e-006 1.296969e-007 -5.767350e+001
4.044000e+003 1.307149e-003 3.291021e-003 1.307142e-003 4.301849e-006 3.658928e-006 1.295208e-007 -5.767349e+001
4.045000e+003 1.307150e-003 3.287363e-003 1.307143e-003 4.297068e-006 3.658216e-006 1.293449e-007 -5.767349e+001
4.046000e+003 1.307150e-003 3.283705e-003 1.307143e-003 4.292288e-006 3.657505e-006 1.291690e-007 -5.767349e+001
4.047000e+003 1.307150e-003 3.280049e-003 1.307143e-003 4.287509e-006 3.656795e-006 1.289933e-007 -5.767349e+001
4.048000e+003 1.307151e-003 3.276393e-003 1.307144e-003 4.282732e-006 3.656085e-006 1.288177e-007 -5.767349e+001
4.049000e+003 1.307151e-003 3.272737e-003 1.307144e-003 4.277954e-006 3.655377e-006 1.286422e-007 -5.767348e+001
4.050000e+003 1.307151e-003 3.269082e-003 1.307144e-003 4.273178e-006 3.654670e-006 1.284668e-007 -5.767348e+001
4.051000e+003 1.307152e-003 3.265429e-003 1.307145e-003 4.268403e-006 3.653963e-006 1.282916e-007 -5.767348e+001
4.052000e+003 1.307152e-003 3.261775e-003 1.307145e-003 4.263629e-006 3.653258e-006 1.281164e-007 -5.767348e+001
4.053000e+003 1.307152e-003 3.258123e-003 1.307146e-003 4.258856e-006 3.652553e-006 1.279414e-007 -5.767348e+001
4.054000e+003 1.307153e-003 3.254471e-003 1.307146e-003 4.254083e-006 3.651850e-006 1.277664e-007 -5.767347e+001
4.055000e+003 1.307153e-003 3.250820e-003 1.307146e-003 4.249312e-006 3.651147e-006 1.275916e-007 -5.767347e+001
4.056000e+003 1.307153e-003 3.247169e-003 1.307147e-003 4.244541e-006 3.650445e-006 1.274169e-007 -5.767347e+001
4.057000e+003 1.307154e-003 3.243520e-003 1.307147e-003 4.239771e-006 3.649744e-006 1.272423e-007 -5.767347e+001
4.058000e+003 1.307154e-003 3.239870e-003 1.307147e-003 4.235003e-006 3.649045e-006 1.270679e-007 -5.767346e+001
4.059000e+003 1.307154e-003 3.236222e-003 1.307148e-003 4.230235e-006 3.648346e-006 1.268935e-007 -5.767346e+001
4.060000e+003 1.307155e-003 3.232574e-003 1.307148e-003 4.225468e-006 3.647647e-006 1.267193e-007 -5.767346e+001
4.061000e+003 1.307155e-003 3.228928e-003 1.307148e-003 4.220702e-006 3.646950e-006 1.265451e-007 -5.767346e+001
4.062000e+003 1.307155e-003 3.225281e-003 1.307149e-003 4.215937e-006 3.646254e-006 1.263711e-007 -5.767346e+001
4.063000e+003 1.307156e-003 3.221636e-003 1.307149e-003 4.211172e-006 3.645559e-006 1.261972e-007 -5.767345e+001
